Gene	count_concord	unique_hg38	unique_hg19
SNX3	18	0	0
SNX30	56	0	0
SNX31	76	0	0
SNX32	99	0	0
SNX33	27	0	0
SNX4	72	0	0
SNX5	73	0	0
SNX6	44	0	0
SNX7	43	0	0
SNX8	106	0	0
SNX9	88	0	0
SOAT1	68	0	0
SOAT2	92	0	0
SOBP	31	0	0
SOCS1	19	0	0
SOCS2	10	0	0
SOCS3	3	0	0
SOCS4	93	0	0
SOCS5	75	0	0
SOCS6	119	0	0
SOCS7	48	0	0
SOD1	25	0	0
SOD2	71	0	0
SOD2-OT1	4	0	0
SOD3	28	0	0
SOGA1	128	0	0
SOGA3	72	0	0
SOHLH1	92	0	0
SOHLH2	58	0	0
SON	173	0	0
SORBS1	204	0	0
SORBS2	185	0	0
SORBS3	141	0	0
SORCS1	186	1	0
SORCS2	255	0	0
SORCS3	143	0	0
SORD	88	0	0
SORL1	295	0	0
SORT1	91	0	0
SOS1	113	0	0
SOS2	140	0	0
SOST	16	0	0
SOSTDC1	15	0	0
SOWAHA	52	0	0
SOWAHB	41	0	0
SOWAHC	81	0	0
SOX1	11	0	0
SOX10	27	0	0
SOX11	176	0	0
SOX12	114	0	0
SOX13	90	0	0
SOX14	13	0	0
SOX15	15	0	0
SOX17	34	0	0
SOX18	17	0	0
SOX2	11	0	0
SOX2-OT	31	0	0
SOX21	7	0	0
SOX30	52	0	0
SOX4	101	0	0
SOX5	80	0	0
SOX6	79	0	0
SOX7	27	0	0
SOX8	58	0	0
SOX9	28	0	0
SP1	45	0	0
SP100	170	0	0
SP110	110	0	0
SP140	157	0	0
SP140L	105	0	0
SP2	37	0	0
SP2-AS1	13	0	0
SP3	65	0	0
SP4	63	0	0
SP5	23	0	0
SP6	13	0	0
SP8	28	0	0
SP9	26	0	0
SPA17	14	0	0
SPACA1	36	0	0
SPACA3	44	0	0
SPACA4	16	0	0
SPACA6P-AS	23	0	0
SPACA7	48	0	0
SPACA9	37	0	0
SPAG1	88	0	0
SPAG11A	33	0	0
SPAG11B	51	0	0
SPAG16	98	0	0
SPAG17	268	0	0
SPAG4	80	0	0
SPAG5	97	0	0
SPAG5-AS1	37	0	0
SPAG6	52	0	0
SPAG7	39	0	0
SPAG8	71	0	0
SPAG9	123	0	0
SPAM1	27	0	0
SPARC	57	0	0
SPARCL1	63	0	0
SPAST	72	0	0
SPATA1	58	0	0
SPATA12	41	0	0
SPATA13	137	0	0
SPATA16	70	0	0
SPATA17	62	0	0
SPATA17-AS1	2	0	0
SPATA18	70	0	0
SPATA19	31	0	0
SPATA2	47	0	0
SPATA20	119	0	0
SPATA21	106	0	0
SPATA22	65	0	0
SPATA24	33	0	0
SPATA25	24	0	0
SPATA2L	26	0	0
SPATA3	50	0	0
SPATA31A1	20	45	28
SPATA31A3	47	2	2
SPATA31A5	0	25	10
SPATA31A6	3	54	57
SPATA31A7	0	25	10
SPATA31C1	101	0	0
SPATA31D1	155	0	0
SPATA31D3	37	0	0
SPATA31D4	26	0	0
SPATA31E1	134	0	0
SPATA32	17	0	0
SPATA33	35	0	0
SPATA4	38	0	0
SPATA45	7	0	0
SPATA46	34	0	0
SPATA5	79	0	0
SPATA5L1	79	0	0
SPATA6	69	0	0
SPATA6L	91	0	0
SPATA7	85	0	0
SPATA8	17	0	0
SPATA9	34	0	0
SPATC1	83	0	0
SPATC1L	64	0	0
SPATS1	47	0	0
SPATS2	53	0	0
SPATS2L	92	0	0
SPC24	39	0	0
SPC25	23	0	0
SPCS1	20	0	0
SPCS2	23	0	0
SPCS3	19	0	0
SPDEF	56	0	0
SPDL1	88	0	0
SPDYA	38	0	0
SPDYC	39	0	0
SPDYE1	11	0	0
SPDYE3	10	0	0
SPDYE4	45	0	0
SPDYE5	38	2	2
SPDYE6	8	3	2
SPECC1	122	0	0
SPECC1L	45	0	0
SPECC1L-ADORA2A	61	0	0
SPEF1	32	0	0
SPEF2	215	0	0
SPEG	290	0	0
SPEM1	32	0	0
SPEN	185	0	0
SPESP1	16	0	0
SPG11	269	0	0
SPG21	50	0	0
SPG7	179	0	0
SPHK1	57	0	0
SPHK2	50	0	0
SPHKAP	127	0	0
SPI1	31	1	0
SPIB	44	0	0
SPIC	31	0	0
SPICE1	105	0	0
SPIDR	84	21	0
SPIN1	21	0	0
SPINK1	21	0	0
SPINK13	3	0	0
SPINK14	15	0	0
SPINK2	30	0	0
SPINK4	29	0	0
SPINK5	231	0	0
SPINK6	22	0	0
SPINK7	3	0	0
SPINK8	22	0	0
SPINT1	71	0	0
SPINT1-AS1	1	0	0
SPINT2	46	0	0
SPINT3	20	0	0
SPINT4	28	0	0
SPIRE1	74	0	0
SPIRE2	143	0	0
SPN	147	0	0
SPNS1	57	0	0
SPNS3	106	0	0
SPO11	57	0	0
SPOCD1	120	0	0
SPOCK1	53	0	0
SPOCK2	84	0	0
SPOCK3	58	0	0
SPON1	107	0	1
SPON2	64	0	0
SPOP	15	0	0
SPOPL	39	0	0
SPOUT1	89	0	0
SPP1	39	0	0
SPP2	39	0	0
SPPL2A	65	0	0
SPPL2B	174	0	1
SPPL2C	66	0	0
SPPL3	48	0	0
SPR	16	0	0
SPRED1	45	0	0
SPRED2	53	0	0
SPRED3	33	0	0
SPRN	18	0	0
SPRR1A	26	0	0
SPRR1B	17	0	0
SPRR2A	7	0	0
SPRR2B	9	0	0
SPRR2D	7	0	0
SPRR2E	10	0	0
SPRR2F	12	0	0
SPRR2G	5	0	0
SPRR3	40	0	0
SPRR4	28	0	0
SPRTN	33	0	0
SPRY1	50	0	0
SPRY2	8	0	0
SPRY4	29	0	0
SPRYD3	41	0	0
SPRYD4	19	0	0
SPRYD7	20	0	0
SPSB1	21	0	0
SPSB2	25	0	0
SPSB3	59	0	0
SPSB4	20	0	0
SPTA1	424	0	0
SPTAN1	84	0	0
SPTB	355	0	0
SPTBN1	250	0	0
SPTBN2	273	0	0
SPTBN4	220	0	0
SPTBN5	608	0	1
SPTLC1	84	0	0
SPTLC2	81	0	0
SPTLC3	96	0	0
SPTSSA	11	0	0
SPTSSB	9	0	0
SPTY2D1	49	0	0
SPX	22	0	0
SPZ1	37	0	0
SQLE	47	0	0
SQOR	64	0	0
SQSTM1	98	0	0
SRA1	49	0	0
SRBD1	131	0	0
SRC	58	0	0
SRCAP	219	0	0
SRCIN1	90	8	5
SRD5A1	24	0	0
SRD5A2	47	0	2
SRD5A3	25	0	0
SRD5A3-AS1	5	0	0
SREBF1	123	0	0
SREBF2	135	0	0
SREK1	53	0	0
SREK1IP1	23	0	0
SRF	28	0	0
SRFBP1	78	0	0
SRGAP1	107	0	0
SRGAP2	92	17	8
SRGAP2B	0	1	0
SRGAP3	156	0	0
SRGN	18	0	0
SRI	37	0	0
SRL	67	0	0
SRM	39	0	0
SRMS	103	0	0
SRP14	26	0	0
SRP19	41	0	0
SRP54	61	0	0
SRP68	67	0	0
SRP72	91	0	0
SRP9	13	0	0
SRPK1	75	0	0
SRPK2	67	0	0
SRPRA	66	0	0
SRPRB	34	0	0
SRR	25	0	0
SRRD	33	0	0
SRRM1	103	0	0
SRRM2	282	0	0
SRRM3	88	0	1
SRRM4	87	0	0
SRRM5	68	0	0
SRRT	149	0	0
SRSF1	19	0	0
SRSF10	0	33	0
SRSF11	53	0	0
SRSF12	29	0	0
SRSF2	18	0	0
SRSF3	35	0	0
SRSF4	43	0	0
SRSF5	33	0	0
SRSF6	55	0	0
SRSF7	69	0	0
SRSF8	72	1	2
SRSF9	33	0	0
SRXN1	9	0	0
SS18	45	0	0
SS18L1	105	0	0
SS18L2	11	0	0
SSB	51	0	0
SSBP1	17	0	0
SSBP2	40	0	0
SSBP3	109	0	0
SSBP3-AS1	28	0	0
SSBP4	80	0	0
SSC4D	86	0	0
SSC5D	229	0	0
SSH1	117	0	0
SSH2	98	0	0
SSH3	75	0	0
SSMEM1	26	0	0
SSNA1	21	0	0
SSPN	23	0	0
SSPO	1031	1	3
SSR1	38	0	0
SSR2	19	0	0
SSR3	30	0	0
SSR4P1	10	0	0
SSRP1	76	0	0
SST	15	0	0
SSTR1	80	0	0
SSTR2	29	0	0
SSTR3	53	0	1
SSTR4	32	0	0
SSTR5	127	0	0
SSU72	45	0	0
SSUH2	94	0	0
SSX2IP	73	0	0
ST13	53	0	0
ST14	153	0	0
ST18	112	0	0
ST20	11	0	0
ST20-AS1	77	0	0
ST20-MTHFS	29	0	0
ST3GAL1	44	0	0
ST3GAL2	43	0	0
ST3GAL3	65	0	0
ST3GAL4	57	0	0
ST3GAL5	72	0	0
ST3GAL6	44	0	0
ST6GAL1	34	0	0
ST6GAL2	56	0	0
ST6GALNAC1	81	0	0
ST6GALNAC2	74	0	0
ST6GALNAC3	39	0	0
ST6GALNAC4	41	0	0
ST6GALNAC5	42	0	0
ST6GALNAC6	42	0	0
ST7	55	0	0
ST7-AS2	17	0	0
ST7-OT4	32	0	0
ST7L	78	0	0
ST8SIA1	34	0	0
ST8SIA2	40	0	0
ST8SIA3	32	0	0
ST8SIA4	18	0	0
ST8SIA5	40	1	0
ST8SIA6	44	0	0
ST8SIA6-AS1	4	0	0
STAB1	381	0	0
STAB2	417	0	0
STAC	71	0	0
STAC2	77	0	0
STAC3	48	0	0
STAG1	112	0	0
STAG3	140	0	0
STAG3L1	1	5	28
STAG3L2	22	1	6
STAG3L3	1	15	5
STAG3L4	30	0	0
STAG3L5P-PVRIG2P-PILRB	16	0	0
STAM	83	0	0
STAM2	67	0	0
STAMBP	40	0	0
STAMBPL1	58	0	0
STAP1	33	0	0
STAP2	74	0	0
STAR	55	0	0
STARD10	35	0	0
STARD13	138	0	0
STARD3	88	0	0
STARD3NL	23	0	0
STARD4	29	0	0
STARD4-AS1	3	0	0
STARD5	44	0	0
STARD6	27	0	0
STARD7	35	0	0
STARD7-AS1	8	0	0
STAT1	112	0	0
STAT2	84	0	0
STAT3	87	0	0
STAT4	81	0	0
STAT5A	102	0	0
STAT5B	95	0	0
STAT6	84	0	0
STATH	18	0	0
STAU1	69	0	0
STAU2	46	0	0
STBD1	31	0	0
STC1	32	0	0
STC2	33	0	0
STEAP1	14	0	0
STEAP1B	66	0	0
STEAP2	44	0	0
STEAP2-AS1	20	0	0
STEAP3	79	0	0
STEAP3-AS1	14	0	0
STEAP4	40	0	0
STH	12	0	0
STIL	96	0	0
STIM1	77	0	0
STIM2	55	0	0
STIP1	70	0	0
STK10	127	0	0
STK11	79	0	0
STK11IP	176	0	0
STK16	35	0	0
STK17A	39	0	0
STK17B	29	0	0
STK19	42	0	0
STK24	97	0	0
STK25	76	0	0
STK3	55	0	0
STK31	132	0	0
STK32A	87	0	0
STK32B	97	0	0
STK32C	158	0	0
STK33	59	0	0
STK35	14	0	0
STK36	142	0	0
STK38	57	0	0
STK38L	39	0	0
STK39	67	0	0
STK4	64	0	0
STK40	74	0	0
STKLD1	145	2	2
STMN1	22	0	0
STMN2	20	0	0
STMN3	35	0	0
STMN4	35	0	0
STN1	43	0	0
STOM	44	0	0
STOML1	52	0	0
STOML2	39	0	0
STOML3	45	0	0
STON1	69	0	0
STON1-GTF2A1L	185	0	0
STON2	73	0	0
STOX1	55	0	0
STOX2	57	0	0
STPG1	63	0	0
STPG2	74	0	0
STPG3	35	0	0
STPG3-AS1	31	0	0
STPG4	62	0	0
STRA6	108	0	0
STRA8	56	0	0
STRADA	65	0	0
STRADB	43	0	0
STRAP	26	0	0
STRBP	83	0	0
STRC	128	0	0
STRIP1	110	0	0
STRIP2	85	0	0
STRN	94	0	0
STRN3	86	0	0
STRN4	105	0	0
STT3A	87	0	0
STT3B	80	0	0
STUB1	32	0	0
STUM	27	0	0
STX10	38	0	0
STX11	88	0	0
STX12	37	0	0
STX16	16	0	0
STX16-NPEPL1	83	0	0
STX17	35	0	0
STX18	61	0	0
STX19	12	0	0
STX1A	41	0	0
STX1B	43	0	0
STX2	46	0	0
STX3	51	0	0
STX4	62	0	0
STX5	33	0	0
STX6	41	0	0
STX7	35	0	0
STX8	59	0	0
STXBP1	89	0	0
STXBP2	163	0	0
STXBP3	81	0	0
STXBP4	68	0	0
STXBP5	128	0	0
STXBP5-AS1	5	0	0
STXBP5L	120	0	0
STXBP6	21	0	0
STYK1	58	0	0
STYX	33	0	0
STYXL1	47	0	0
SUB1	21	0	0
SUCLA2	57	0	0
SUCLG1	56	0	0
SUCLG2	94	0	0
SUCLG2-AS1	4	0	0
SUCNR1	13	0	0
SUCO	131	0	0
SUDS3	39	0	0
SUFU	65	0	0
SUGCT	72	0	0
SUGP2	87	0	0
SUGT1	54	0	0
SUGT1P3	13	0	0
SULF1	123	0	0
SULF2	173	0	0
SULT1A1	97	0	0
SULT1A2	56	0	0
SULT1A3	4	0	0
SULT1A4	4	0	0
SULT1B1	47	0	0
SULT1C2	49	0	0
SULT1C3	46	0	0
SULT1C4	46	0	0
SULT1E1	37	0	0
SULT2A1	45	0	0
SULT2B1	75	0	0
SULT4A1	43	0	0
SULT6B1	75	0	0
SUMF1	55	0	0
SUMF2	64	0	0
SUMO1	17	0	0
SUMO1P1	8	0	0
SUMO2	17	0	0
SUMO3	33	0	0
SUMO4	10	0	0
SUN1	209	0	0
SUN2	142	0	0
SUN3	39	0	0
SUN5	78	0	0
SUOX	34	0	0
SUPT16H	119	0	0
SUPT20H	95	0	0
SUPT3H	52	0	0
SUPT4H1	6	0	0
SUPT5H	144	0	0
SUPT6H	123	0	0
SUPT7L	34	0	0
SUPV3L1	93	0	0
SURF1	48	1	0
SURF2	62	0	0
SURF4	52	0	0
SURF6	45	0	0
SUSD1	99	0	0
SUSD2	131	0	0
SUSD3	51	0	0
SUSD4	68	0	0
SUSD5	62	0	0
SUSD6	36	0	0
SUV39H2	29	0	0
SUZ12	73	0	0
SUZ12P1	17	0	0
SV2A	76	0	0
SV2B	90	0	0
SV2C	75	0	0
SVBP	6	0	0
SVEP1	381	0	0
SVIL	275	0	0
SVIL-AS1	81	0	0
SVIP	10	0	0
SVOP	35	0	0
SVOPL	122	0	0
SWAP70	60	0	0
SWI5	54	0	0
SWSAP1	19	0	0
SWT1	90	0	0
SYBU	59	0	0
SYCE1	110	0	0
SYCE1L	79	0	0
SYCE2	39	0	0
SYCE3	21	0	0
SYCN	12	0	0
SYCP1	145	0	0
SYCP2	240	0	0
SYCP2L	133	0	0
SYCP3	39	0	0
SYDE1	54	0	0
SYDE2	94	0	0
SYF2	38	0	0
SYK	81	0	0
SYMPK	181	0	0
SYN2	66	0	3
SYN3	98	0	0
SYNC	34	0	0
SYNCRIP	42	0	0
SYNDIG1	32	0	0
SYNDIG1L	22	0	0
SYNE1	906	0	0
SYNE1-AS1	4	0	0
SYNE2	821	0	0
SYNE3	187	0	0
SYNE4	67	0	0
SYNGAP1	107	0	0
SYNGR1	64	0	0
SYNGR2	35	0	0
SYNGR3	21	0	0
SYNGR4	30	0	0
SYNJ1	150	0	0
SYNJ2	223	0	0
SYNJ2BP	22	0	0
SYNJ2BP-COX16	33	0	0
SYNM	143	0	1
SYNPO	106	0	0
SYNPO2	82	0	0
SYNPO2L	58	0	0
SYNPR	31	0	0
SYNPR-AS1	8	0	0
SYNRG	123	1	0
SYPL1	37	0	0
SYPL2	41	0	0
SYS1	6	0	0
SYS1-DBNDD2	31	0	0
SYT1	40	0	0
SYT10	49	0	0
SYT11	24	0	0
SYT12	46	0	0
SYT13	42	0	0
SYT14	47	0	0
SYT14P1	9	0	0
SYT15	6	7	44
SYT16	62	0	0
SYT17	47	0	0
SYT2	56	0	0
SYT3	74	0	0
SYT4	23	0	0
SYT5	55	0	0
SYT6	47	0	0
SYT7	52	0	0
SYT8	91	0	0
SYT9	51	0	0
SYTL1	84	0	0
SYTL2	146	0	0
SYTL3	118	0	0
SYVN1	58	1	2
SZRD1	25	0	0
SZT2	395	0	0
SZT2-AS1	6	0	0
TAAR1	28	0	0
TAAR2	30	0	0
TAAR5	27	0	0
TAAR6	29	0	0
TAAR8	20	0	0
TAAR9	37	0	0
TAB1	88	0	0
TAB2	48	0	0
TAC1	18	0	0
TAC3	19	0	0
TAC4	24	0	0
TACC1	74	0	0
TACC2	309	0	1
TACC3	155	0	1
TACO1	33	0	0
TACR1	34	0	0
TACR2	60	0	0
TACR3	37	0	0
TACSTD2	33	0	0
TADA1	49	0	0
TADA2A	54	2	2
TADA2B	13	0	0
TADA3	34	0	0
TAF10	24	0	0
TAF11	21	0	0
TAF12	23	0	0
TAF13	19	0	0
TAF15	82	0	0
TAF1A	61	0	0
TAF1B	112	0	0
TAF1C	147	0	0
TAF1D	26	0	0
TAF1L	95	0	0
TAF2	141	0	0
TAF3	51	0	0
TAF4	100	0	0
TAF4B	85	0	0
TAF5	55	0	0
TAF5L	44	0	0
TAF6	104	0	0
TAF6L	71	0	0
TAF7	28	0	0
TAF8	56	0	0
TAF9	23	0	0
TAGAP	65	0	0
TAGLN	35	0	0
TAGLN2	21	0	0
TAGLN3	29	0	0
TAL1	22	0	0
TAL2	10	0	0
TALDO1	61	0	0
TAMM41	39	0	0
TANC1	211	0	0
TANC2	141	0	0
TANGO2	57	0	0
TANGO6	95	0	0
TANK	50	0	0
TAOK1	82	0	0
TAOK2	104	0	0
TAOK3	82	0	0
TAP1	101	0	0
TAP2	128	0	0
TAPBP	48	0	0
TAPBPL	60	0	0
TAPT1	82	0	0
TARBP1	175	0	0
TARBP2	27	0	0
TARDBP	29	0	0
TARID	21	0	0
TARM1	41	0	0
TARS2	80	0	0
TAS1R1	87	0	0
TAS1R2	110	0	0
TAS1R3	136	0	0
TAS2R1	26	0	0
TAS2R10	22	0	0
TAS2R13	14	0	0
TAS2R14	22	0	0
TAS2R16	30	0	0
TAS2R19	19	0	0
TAS2R20	26	0	0
TAS2R3	19	0	0
TAS2R30	26	0	0
TAS2R31	27	0	1
TAS2R38	30	0	0
TAS2R39	20	0	0
TAS2R4	31	0	0
TAS2R40	12	0	0
TAS2R41	18	0	0
TAS2R42	14	5	6
TAS2R46	21	0	0
TAS2R5	27	0	0
TAS2R50	15	0	0
TAS2R60	20	0	0
TAS2R7	22	0	0
TAS2R8	24	0	0
TAS2R9	25	0	0
TASP1	66	0	0
TAT	25	0	0
TAT-AS1	19	0	0
TATDN1	44	0	0
TATDN2	72	0	0
TATDN3	62	0	0
TAX1BP1	68	0	0
TAX1BP3	7	0	0
TBATA	84	0	0
TBC1D1	152	0	0
TBC1D10A	53	0	0
TBC1D10B	46	0	0
TBC1D10C	63	0	0
TBC1D12	84	0	0
TBC1D13	74	0	0
TBC1D14	94	0	0
TBC1D15	86	0	0
TBC1D16	126	0	0
TBC1D17	105	0	0
TBC1D19	74	0	0
TBC1D2	132	0	0
TBC1D20	49	0	0
TBC1D21	89	0	0
TBC1D22A	111	0	0
TBC1D22B	49	0	0
TBC1D23	74	0	0
TBC1D24	79	0	0
TBC1D26	77	0	0
TBC1D28	56	0	0
TBC1D2B	90	0	0
TBC1D3	0	0	2
TBC1D31	121	0	0
TBC1D32	193	0	0
TBC1D3B	0	15	5
TBC1D3C	0	0	2
TBC1D3D	0	15	2
TBC1D3E	0	0	2
TBC1D3F	0	0	7
TBC1D3G	0	15	2
TBC1D3H	0	15	2
TBC1D3I	0	15	2
TBC1D3K	0	0	2
TBC1D3L	0	15	2
TBC1D3P1-DHX40P1	17	0	0
TBC1D4	133	0	0
TBC1D5	104	0	0
TBC1D7	38	0	0
TBC1D8	175	0	0
TBC1D9	128	0	0
TBC1D9B	167	0	0
TBCA	24	0	0
TBCB	44	0	0
TBCC	33	0	0
TBCCD1	41	0	0
TBCD	292	0	0
TBCE	72	0	0
TBCEL	28	0	0
TBCK	121	0	0
TBK1	74	0	0
TBKBP1	57	0	0
TBL1XR1	77	0	0
TBL2	49	0	0
TBL3	159	0	0
TBP	47	0	0
TBPL1	27	0	0
TBPL2	37	0	0
TBR1	29	0	0
TBRG1	41	0	0
TBRG4	80	0	0
TBX1	59	0	0
TBX10	55	0	0
TBX15	57	0	0
TBX18	61	0	0
TBX19	65	0	0
TBX2	63	0	0
TBX20	47	0	0
TBX21	42	0	0
TBX3	71	0	0
TBX4	81	0	0
TBX5	63	0	0
TBX6	43	0	0
TBXA2R	27	0	0
TBXAS1	99	0	0
TC2N	60	0	0
TCAF1	47	0	0
TCAF2	49	0	0
TCAIM	42	0	0
TCAP	22	0	0
TCEA1	51	0	0
TCEA2	62	0	0
TCEA3	63	0	0
TCEANC2	21	0	0
TCERG1	101	0	0
TCERG1L	78	0	0
TCF12	100	0	0
TCF15	10	0	0
TCF19	39	0	0
TCF20	111	0	0
TCF21	19	0	1
TCF23	25	0	0
TCF25	170	0	1
TCF3	208	0	0
TCF4	96	0	0
TCF4-AS1	7	0	0
TCF7	81	0	0
TCF7L1	69	0	0
TCF7L2	103	0	0
TCFL5	29	0	0
TCHH	159	0	0
TCHHL1	45	0	0
TCHP	78	0	0
TCIRG1	152	0	0
TCL1B	23	0	0
TCL6	45	0	0
TCN1	54	0	0
TCN2	121	0	0
TCOF1	192	0	0
TCP1	58	0	0
TCP10	101	0	0
TCP10L	36	0	0
TCP10L2	90	0	0
TCP11	65	0	0
TCP11L1	52	0	0
TCP11L2	67	0	0
TCTA	16	0	0
TCTE1	52	0	0
TCTE3	26	0	0
TCTEX1D1	25	0	0
TCTEX1D2	16	0	0
TCTEX1D4	18	0	0
TCTN1	75	0	0
TCTN2	117	0	0
TCTN3	70	0	0
TDG	61	0	0
TDGF1	34	0	0
TDO2	51	0	0
TDP1	103	0	0
TDP2	48	0	0
TDRD1	129	0	0
TDRD10	64	0	0
TDRD15	79	0	0
TDRD3	76	0	0
TDRD5	92	0	0
TDRD6	132	0	0
TDRD7	85	0	0
TDRD9	180	0	0
TDRKH	44	0	0
TDRP	35	0	0
TEAD1	70	0	0
TEAD2	68	0	0
TEAD3	63	0	0
TEAD4	81	0	0
TEC	57	0	0
TECPR1	188	0	0
TECPR2	168	0	0
TECR	62	0	0
TECRL	83	0	0
TECTA	203	0	0
TECTB	53	0	0
TEDDM1	16	0	0
TEF	29	0	0
TEFM	24	0	0
TEK	169	0	0
TEKT1	71	0	0
TEKT2	47	0	0
TEKT3	66	0	0
TEKT4	61	0	0
TEKT4P2	15	0	0
TEKT5	105	0	0
TELO2	189	0	0
TEN1	11	0	0
TEN1-CDK3	35	0	0
TENM2	233	0	0
TENM3	229	0	0
TENM4	244	0	0
TEP1	384	0	0
TEPP	57	0	0
TEPSIN	80	0	0
TERB1	61	0	0
TERB2	26	0	0
TERC	10	0	0
TERF1	51	0	0
TERF2	53	0	0
TERF2IP	35	0	0
TERT	150	0	0
TES	50	0	0
TESC	37	0	0
TESK1	57	0	0
TESK2	68	0	0
TESMIN	45	0	0
TESPA1	81	0	0
TET1	121	0	0
TET2	74	0	0
TET2-AS1	125	0	0
TET3	130	0	0
TEX10	79	0	0
TEX101	29	0	0
TEX12	15	0	0
TEX14	191	0	0
TEX15	150	0	0
TEX19	39	0	0
TEX2	84	0	0
TEX26	52	0	0
TEX26-AS1	22	0	0
TEX261	40	0	0
TEX264	16	0	0
TEX29	60	0	0
TEX30	23	0	0
TEX33	32	0	0
TEX35	64	0	0
TEX36	25	0	0
TEX37	32	0	0
TEX38	23	0	0
TEX43	14	0	0
TEX44	34	0	0
TEX45	73	0	0
TEX47	25	0	0
TEX9	97	0	0
TF	115	0	0
TFAM	30	0	0
TFAMP1	27	0	0
TFAP2A	70	0	0
TFAP2A-AS1	8	0	0
TFAP2B	41	0	0
TFAP2C	49	0	0
TFAP2D	51	0	0
TFAP2E	42	0	0
TFAP4	36	0	0
TFB1M	60	0	0
TFB2M	76	0	0
TFCP2	41	0	0
TFCP2L1	99	0	0
TFDP1	75	0	0
TFDP2	45	0	0
TFEB	53	0	0
TFEC	38	0	0
TFF1	40	0	0
TFF2	34	0	0
TFF3	36	0	0
TFG	56	0	0
TFIP11	88	0	0
TFPI	50	0	0
TFPI2	27	0	0
TFPT	58	0	0
TFR2	99	0	0
TFRC	106	0	0
TG	438	1	0
TGDS	51	0	0
TGFA	33	0	0
TGFB1I1	51	0	0
TGFB2	41	0	0
TGFB3	34	0	0
TGFBI	115	0	0
TGFBR1	39	0	0
TGFBR2	62	0	0
TGFBR3	91	0	0
TGFBRAP1	86	0	0
TGIF1	63	0	0
TGIF2	14	0	0
TGM1	89	0	0
TGM2	116	0	0
TGM3	106	0	0
TGM4	103	0	0
TGM5	90	0	0
TGM6	135	0	0
TGM7	94	0	0
TGOLN2	44	0	0
TGS1	94	0	0
TH	115	0	0
TH2LCRR	13	0	0
THADA	248	0	0
THAP1	13	0	0
THAP10	18	0	0
THAP11	32	0	0
THAP12	33	0	0
THAP2	19	0	0
THAP3	68	0	0
THAP4	59	0	0
THAP5	19	0	0
THAP6	21	0	0
THAP7	29	0	0
THAP7-AS1	3	0	0
THAP8	39	0	0
THAP9	55	0	0
THAP9-AS1	2	0	0
THBD	39	0	0
THBS1	115	0	0
THBS2	116	0	0
THBS3	93	0	0
THBS4	85	0	0
THEG	128	0	0
THEM4	33	0	0
THEM5	36	0	0
THEM6	22	0	0
THEMIS	61	0	0
THEMIS2	52	0	0
THG1L	52	0	0
THNSL1	69	0	0
THNSL2	76	0	0
THOC1	99	0	0
THOC3	31	0	0
THOC5	95	0	0
THOC6	43	0	0
THOC7	7	0	0
THOP1	141	0	0
THPO	29	0	0
THRA	55	0	0
THRAP3	54	0	0
THRB	41	0	0
THRIL	1	0	0
THRSP	8	0	0
THSD1	59	0	0
THSD4	158	0	0
THSD7A	203	0	0
THSD7B	215	0	0
THTPA	15	0	0
THUMPD1	28	0	0
THUMPD2	80	0	0
THUMPD3	58	0	0
THY1	5	0	0
THYN1	45	0	0
TIA1	61	0	0
TIAF1	36	0	0
TIAL1	40	0	0
TIAM1	174	0	0
TIAM2	198	0	0
TICAM1	62	0	0
TICAM2	14	0	0
TICRR	199	0	0
TIE1	135	0	0
TIFA	17	0	0
TIFAB	10	0	0
TIGAR	26	0	0
TIGD1	27	0	0
TIGD2	30	0	0
TIGD3	24	0	0
TIGD4	26	0	0
TIGD5	16	0	0
TIGD6	25	0	0
TIGD7	59	0	0
TIGIT	27	0	0
TIMD4	59	0	0
TIMELESS	162	0	0
TIMM10	16	0	0
TIMM10B	22	0	0
TIMM13	29	0	0
TIMM17A	28	0	0
TIMM21	32	0	0
TIMM22	30	0	0
TIMM23	12	28	15
TIMM23B	68	32	13
TIMM29	17	0	0
TIMM44	114	0	0
TIMM50	78	0	0
TIMM8B	11	0	0
TIMM9	7	0	0
TIMMDC1	31	0	0
TIMP2	33	0	0
TIMP3	25	0	0
TIMP4	24	0	0
TINAG	95	0	0
TINAGL1	54	0	0
TINF2	35	0	0
TIPARP	42	0	0
TIPIN	34	0	0
TIPRL	27	0	0
TIRAP	33	0	0
TJAP1	62	0	0
TJP1	178	0	0
TJP2	169	0	0
TJP3	165	0	0
TK1	40	0	0
TK2	53	0	0
TKFC	88	0	0
TKT	101	0	0
TKTL2	45	0	0
TLCD1	31	0	0
TLDC2	42	0	0
TLE1	165	0	0
TLE2	151	0	0
TLE3	156	0	0
TLE4	126	0	0
TLE6	129	0	0
TLK1	100	0	0
TLK2	78	0	0
TLL1	112	0	0
TLL2	155	0	0
TLN1	237	0	0
TLN2	352	0	0
TLNRD1	70	0	0
TLR1	68	0	0
TLR10	69	0	0
TLR2	64	0	0
TLR3	50	0	0
TLR4	47	0	0
TLR5	56	0	0
TLR6	55	0	0
TLR9	63	0	0
TLX1	9	0	0
TLX1NB	39	0	0
TLX2	16	0	0
TLX3	28	0	0
TM2D1	35	0	0
TM2D2	24	0	0
TM2D3	40	0	0
TM4SF1	20	0	0
TM4SF18	39	0	0
TM4SF19	11	0	0
TM4SF19-AS1	6	0	0
TM4SF19-TCTEX1D2	13	0	0
TM4SF20	27	0	0
